100,1학년,전공선택,6968079,산림과학 진로탐색,01,2,농업생명환경대학,산림학과,산림학과,"김동준, 김정성, 봉태호, 신원섭, 연평식, 이화용","금 01 ,02 [S21-5-424A(91-424A)]"
101,1학년,전공선택,6969003,유기화학,01,3,농업생명환경대학,목재·종이과학과,목재·종이과학과,신수정,"화 05 ,06 ,07 [S21-4-232(92-232)]"
102,1학년,전공선택,6970010,실험통계학,01,3,농업생명환경대학,지역건설공학과,지역건설공학과,맹승진,"월 06 [S21-5-415(91-415)]  화 02 ,03 [S21-4-134(92-134)]"
103,1학년,전공선택,6970723,농촌문화,01,3,농업생명환경대학,지역건설공학과,지역건설공학과,배승종,"토 05 ,06 ,07 [S21-4-220(92-220)]"
104,1학년,전공선택,6970730,딥러닝과 AI,01,3,농업생명환경대학,지역건설공학과,지역건설공학과,리재웅,"토 11 ,12 ,13 [S21-4-120(92-120)]"
105,1학년,전공선택,7405008,교육과문화,01,3,사범대학,교육학과,교육학과,김영철,"수 06 ,07 ,08 [E1-2-309(81-309)]"
106,1학년,전공선택,7405027,서양교육사,01,3,사범대학,교육학과,교육학과,서범종,"금 05 ,06 ,07 [E1-2-327(81-327)]"
107,1학년,전공필수,7406008,국문학개론,01,3,사범대학,국어교육과,국어교육과,하윤섭,"화 08 ,09 [E1-2-401(81-401)]  수 08 [E1-2-401(81-401)]"
108,1학년,전공필수,7406010,국어과교육론,01,3,사범대학,국어교육과,국어교육과,권태현,"수 06 ,07 [E1-2-401(81-401)]  목 06 [E1-2-401(81-401)]"
109,1학년,전공필수,7407049,영어문법,01,3,사범대학,영어교육과,영어교육과,강승만,"월 06 ,07 ,08 [E1-1-247(82-247)]"
110,1학년,전공선택,7407624,영어학의 이해,01,3,사범대학,영어교육과,영어교육과,윤흥섭,"수 01 ,02 ,03 [E1-1-247(82-247)]"
111,1학년,전공선택,7407646,4차산업혁명과 영어교육의 미래,01,3,사범대학,영어교육과,영어교육과,한광택,"목 01 ,02 ,03 [E1-1-247(82-247)]"
112,1학년,전공필수,7412067,수학과 논리 및 논술,01,3,사범대학,수학교육과,수학교육과,조완영,"화 07 ,08 ,09 [E1-2-212(81-212)]"
113,1학년,전공선택,7412644,수학과 계산,01,3,사범대학,수학교육과,수학교육과,정환엽,"월 06 ,07 ,08 [E1-1-140(82-140)]"
114,1학년,전공선택,7412646,인공지능과 수학,01,3,사범대학,수학교육과,수학교육과,진상돈,"목 07 ,08 ,09 [E1-1-140(82-140)]"
115,1학년,전공필수,7419037,체조I,01,1,사범대학,체육교육과,체육교육과,박선영,"금 02 ,03 [E1-2-234(81-234)]"
116,1학년,전공선택,7419045,탁구,01,1,사범대학,체육교육과,체육교육과,김세형,"목 05 ,06 [E1-2-227(81-227)]"
